card_code,card_name,card_color,card_rarity,card_type,card_level,digimon_form,digimon_type,play_cost,dp,digimon_attribute,card_effect,security_effect,inherited_effect,digivolve_cost1,digivolve_lvl1,digivolve_color1,digivolve_cost2,digivolve_lvl2,digivolve_color2,reprints_and_alts_amount,alt_digivolution_req,restriction_japan,restriction_west,set_name_japan,set_name_west,set_restrictionJP_date,restriction_date_west,set_west_date,set_jp_date,west_meta_decks1,west_meta_decks2,west_meta_decks3,west_meta_decks4,west_meta_decks5,west_meta_decks6,west_meta_decks7,west_meta_decks8,jp_meta_decks1,jp_meta_decks2,jp_meta_decks3,jp_meta_decks4,jp_meta_decks5,jp_meta_decks6,jp_meta_decks7,jp_meta_decks8,jp_meta_decks9,jp_meta_decks10,Jamming,Jamming_security,Jamming_inherited,Blitz,Blitz_security,Blitz_inherited,Blocker,Blocker_security,Blocker_inherited,Piercing,Piercing_security,Piercing_inherited,De-Digivolve,De-Digivolve_security,De-Digivolve_inherited,Reboot,Reboot_security,Reboot_inherited,Decoy,Decoy_security,Decoy_inherited,Recovery,Recovery_security,Recovery_inherited,Retaliation,Retaliation_security,Retaliation_inherited,Delay,Delay_security,Delay_inherited,Digi-Burst,Digi-Burst_security,Digi-Burst_inherited,Rush,Rush_security,Rush_inherited,Digisorption,Digisorption_security,Digisorption_inherited,Draw,Draw_security,Draw_inherited,Armor Purge,Armor Purge_security,Armor Purge_inherited,Save,Save_security,Save_inherited,Material Save,Material Save_security,Material Save_inherited,anti Jamming,anti Jamming_security,anti Jamming_inherited,anti Blitz,anti Blitz_security,anti Blitz_inherited,anti Blocker,anti Blocker_security,anti Blocker_inherited,anti Piercing,anti Piercing_security,anti Piercing_inherited,anti De-Digivolve,anti De-Digivolve_security,anti De-Digivolve_inherited,anti Reboot,anti Reboot_security,anti Reboot_inherited,anti Decoy,anti Decoy_security,anti Decoy_inherited,anti Recovery,anti Recovery_security,anti Recovery_inherited,anti Retaliation,anti Retaliation_security,anti Retaliation_inherited,anti Delay,anti Delay_security,anti Delay_inherited,anti Digi-Burst,anti Digi-Burst_security,anti Digi-Burst_inherited,anti Rush,anti Rush_security,anti Rush_inherited,anti Digisorption,anti Digisorption_security,anti Digisorption_inherited,anti Draw,anti Draw_security,anti Draw_inherited,anti Armor Purge,anti Armor Purge_security,anti Armor Purge_inherited,anti Save,anti Save_security,anti Save_inherited,anti Material Save,anti Material Save_security,anti Material Save_inherited,support Jamming,support Jamming_security,support Jamming_inherited,support Blitz,support Blitz_security,support Blitz_inherited,support Blocker,support Blocker_security,support Blocker_inherited,support Piercing,support Piercing_security,support Piercing_inherited,support De-Digivolve,support De-Digivolve_security,support De-Digivolve_inherited,support Reboot,support Reboot_security,support Reboot_inherited,support Decoy,support Decoy_security,support Decoy_inherited,support Recovery,support Recovery_security,support Recovery_inherited,support Retaliation,support Retaliation_security,support Retaliation_inherited,support Delay,support Delay_security,support Delay_inherited,support Digi-Burst,support Digi-Burst_security,support Digi-Burst_inherited,support Rush,support Rush_security,support Rush_inherited,support Digisorption,support Digisorption_security,support Digisorption_inherited,support Draw,support Draw_security,support Draw_inherited,support Armor Purge,support Armor Purge_security,support Armor Purge_inherited,support Save,support Save_security,support Save_inherited,support Material Save,support Material Save_security,support Material Save_inherited,Security Attack +,Security Attack +_security,Security Attack +_inherited,Security Attack -,Security Attack -_security,Security Attack -_inherited,DP-,DP-_security,DP-_inherited,DP+,DP+_security,DP+_inherited,Memory+,Memory+_security,Memory+_inherited,Memory-,Memory-_security,Memory-_inherited,Delete,Delete_security,Delete_inherited,purple,white,black,green,yellow,blue,red
BT6-076,700,14,1,2,4,8,94,7,9000.0,6,-1,-1,-1,4,3,5,0,0,0,0,0,2,2,6,5,0,0,5,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BT6-077,753,14,3,2,4,8,61,8,7000.0,6,"[When Digivolving] You may trash 1 card in your hand to have this Digimon gain <Blocker> (When an opponent's Digimon attacks, you may suspend this Digimon to force the opponent to attack it instead) and <Retaliation> (When this Digimon is deleted after losing a battle, delete the Digimon it was battling) until the end of your opponent's next turn.[All Turns] This Digimon is also treated as black.",-1,-1,4,3,5,4,3,1,0,0,2,2,6,5,0,0,5,9,0.0,0.0,0.0,0.24878568889941952,0.5050505050505051,0.1304145319049837,0.015661707126076743,0.0,0.0,0.0,0.0,0.5675954592363261,0.07001166861143523,0.06530515317026835,0.046051116739580934,0.03715538381511481,0.019674711437565582,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
BT6-078,831,14,5,2,4,8,192,9,7000.0,6,"When you trash this card in your hand using one of your effects, you may place it under 1 of your purple Digimon at the bottom of its digivolution cards.[When Attacking] You may trash 1 card in your hand to have this Digimon get +3000 DP for the turn.",-1,"<Retaliation> (When this Digimon is deleted after losing a battle, delete the Digimon it was battling).",4,3,5,0,0,0,1,0,2,2,6,5,0,0,5,9,0.0,0.0,0.0,0.059234687833195125,0.1036001036001036,0.0,0.06264682850430697,0.0,0.0,0.0,0.0,0.4321465428276574,0.1633605600933489,0.08905248159582047,0.1381533502187428,0.05201753734116073,0.019674711437565582,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
BT6-079,636,14,1,2,5,6,73,12,10000.0,6,"<Retaliation> (When this Digimon is deleted after losing a battle, delete the Digimon it was battling).[On Deletion] If you have 10 or more cards in your trash, you may play 1 [Ornismon] from your trash without paying its memory cost.",-1,-1,4,4,5,0,0,0,0,0,2,2,6,5,0,0,5,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01934984520123839,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
BT6-080,679,14,6,2,5,6,10,13,12000.0,6,<Security Attack +1> (This Digimon checks 1 additional security card)[On Play] Delete 1 of your opponent's level 5 or lower Digimon.,-1,-1,5,4,5,0,0,0,0,0,2,2,6,5,0,0,5,9,0.0,0.0,0.0,0.08292856296647316,0.0259000259000259,0.0,0.0,0.0,0.0,0.0,0.0,0.04514963880288957,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
BT6-081,909,14,5,2,5,6,184,13,12000.0,6,"[When Digivolving] Trash 1 card in your hand. Then, you may play 1 purple level 4 or lower Digimon card from your trash without paying its memory cost. [Your Turn] (Once Per Turn) When you trash a card in your hand using one of your effects, this Digimon gets +2000 DP and <Security Attack +1> (This Digimon checks 1 additional security card) for the turn.",-1,-1,5,4,5,0,0,0,1,0,2,2,6,5,0,0,5,9,0.0,0.0,0.0,0.13031631323302925,0.1554001554001554,0.009315323707498836,0.0,0.0,0.0,0.0,0.0,0.4708462332301342,0.023337222870478413,0.0949893137022085,0.0,0.029724307052091847,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BT6-082,825,24,3,2,2,7,173,4,3000.0,4,"[All Turns] While you have a Digimon with [Huckmon] in its name or [Royal Knight] in its type in play, all of your Digimon with [Sistermon] in their name gain <Blocker> (When an opponent's Digimon attacks, you may suspend this Digimon to force the opponent to attack it instead).[On Play] Trigger <Draw 1> (Draw 1 card from your deck).",-1,-1,0,0,0,0,0,0,1,0,2,2,6,5,0,0,5,9,0.0,0.0,0.0,0.6871223788650633,0.2978502978502978,0.35398230088495575,0.0,0.0,0.0,0.0,0.0,0.8642930856553148,0.7001166861143524,0.4393255758727143,0.4605111673958094,0.34926060786207924,0.15739769150052466,0.3452063392436843,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BT6-083,277,24,1,2,3,2,198,5,4000.0,3,"[On Play] You may play 1 white Tamer card with a play cost of 4 or less from your hand without paying its memory cost. Then, your opponent may play 1 Tamer card from their hand without paying its memory cost.",-1,[When Attacking] You may play 1 white Tamer card with a play cost of 4 or less from your hand without paying its memory cost.,3,2,4,0,0,0,1,0,2,2,6,5,0,0,5,9,0.0,0.0,0.0,0.047387750266556096,0.0777000777000777,0.037261294829995344,0.0,0.0,0.0,0.0,0.0,0.15479876160990713,0.28004667444574094,0.0,0.0,0.08174184439325258,0.026232948583420776,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BT6-084,828,24,3,2,3,2,173,5,5000.0,1,[All Turns] All of your Digimon with [Huckmon] in their name or [Royal Knight] in their types get +2000 DP.[On Play] Gain 1 memory.,-1,-1,0,0,0,0,0,0,1,0,2,2,6,5,0,0,5,9,0.0,0.0,0.0,0.5568060656320342,0.2331002331002331,0.2328830926874709,0.0,0.0,0.0,0.0,0.0,0.8320433436532508,0.5600933488914819,0.3621467584896699,0.5065622841353903,0.33439845433603327,0.20330535152151102,0.3452063392436843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BT6-085,277,24,1,2,4,8,198,6,6000.0,3,You can include up to 50 copies of cards with this card's card number in your deck.[When Attacking] You may play 1 level 5 or lower [Eosmon] from your hand without paying its memory cost.,-1,[Your Turn] This Digimon gets +1000 DP.,4,3,7,4,3,3,0,0,2,2,6,5,0,0,5,9,0.0,0.0,0.0,0.31986731429925364,0.3108003108003108,0.24219841639496975,0.0,0.0,0.0,0.0,0.0,0.6836945304437564,1.0968494749124855,0.0,0.0,0.3418295310990563,0.09181532004197271,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BT6-086,277,24,5,2,5,6,198,14,13000.0,3,"[When Digivolving] For each Tamer in play, you may place 1 level 5 or lower [Eosmon] from your trash at the top of this Digimon's digivolution cards in any order. If you place 2 or more cards with this effect, delete 1 of your opponent's Digimon.[Your Turn] For every 3 digivolution cards this Digimon has, it gains <Security Attack +1> (This Digimon checks 1 additional security card).",-1,-1,6,4,7,6,4,3,1,0,2,2,6,5,0,0,5,9,0.0,0.0,0.0,0.07108162539983415,0.1036001036001036,0.037261294829995344,0.0,0.0,0.0,0.0,0.0,0.1676986584107327,0.28004667444574094,0.0,0.0,0.08917292115627555,0.026232948583420776,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
BT6-111,29,1,4,2,5,6,120,14,11000.0,4,"[Security] At the end of the battle, add this card to your hand. Then, if a Digimon with [Royal Knight], or [X Antibody] in its type is in play, up to 12 of your opponent's Digimon can't attack players for the turn.[When Attacking] You may pay up to 5 memory. If you do, this Digimon gets +1000 DP for the turn for each memory paid.[End of Attack] Gain 2 memory.",-1,-1,4,4,2,0,0,0,2,0,2,2,6,5,0,0,5,9,0.0,0.0,0.0,0.16585712593294633,0.0259000259000259,0.08383791336748952,0.18794048551292092,0.2635046113306983,0.0,0.0,0.0,0.41279669762641896,0.1633605600933489,0.21372595582996914,0.5295878425051808,0.23779445641673477,0.20330535152151102,0.1255295779067943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BT6-112,92,14,4,2,5,6,209,13,11000.0,6,"When playing this card from your hand, reduce its play cost by 1 for each [Three Musketeers] Digimon card and Option card with a memory cost of 7 in your trash.[On Play] Return 1 Option card with a memory cost of 7 from your trash to your hand. Then, use 1 Option card with a memory cost of 7 in your hand without paying its memory cost.",-1,-1,4,4,5,0,0,0,1,0,2,2,6,5,0,0,5,9,0.0,0.0,0.0,0.7463570666982585,0.4921004921004921,0.14904517931998137,0.2505873140172279,0.5270092226613966,0.0,0.0,0.0,1.1222910216718265,0.4667444574095682,0.23747328425552128,0.09210223347916187,0.2080701493646429,0.6230325288562435,0.18829436686019144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BT6-087,993,18,3,4,0,0,0,4,-1.0,0,"[Your Turn] When one of your Digimon with [Agumon], or [Greymon] in its name (other than [DoruGreymon], [BurningGreymon], [DexDoruGreymon]) moves from the breeding area to the battle area, gain 1 memory and trigger <Draw 1> (Draw 1 card from your deck).[Main] (Once Per Turn) You can digivolve your [Agumon] into 1 [Agumon - Bond of Bravery] in your hand for its digivolution cost, ignoring its level. If you do, trash the top 2 cards of your security stack. Then, if you have 1 or more security cards, delete that Digimon at the end of the turn.",[Security] Play this card without paying its memory cost.,-1,0,0,0,0,0,0,0,0,2,2,6,5,0,0,5,9,0.0,0.0,0.0,0.42648975239900483,0.5698005698005698,0.11178388448998602,0.0,0.0,0.0,0.0,0.0,0.4063467492260062,0.44340723453908987,0.07717881738304441,0.0,0.08917292115627555,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BT6-088,460,4,3,4,0,0,0,4,-1.0,0,"[Your Turn] When one of your Digimon with [Gabumon], or [Garurumon] in its name (other than [KendoGarurumon]) moves from the breeding area to the battle area, gain 1 memory and trigger <Draw 1> (Draw 1 card from your deck).[Main] (Once Per Turn) You can digivolve your [Gabumon] into 1 [Gabumon - Bond of Friendship] in your hand for its digivolution cost, ignoring its level. If you do, trash the top 2 cards of your security stack. Then, if you have 1 or more security cards, delete that Digimon at the end of the turn.",[Security] Play this card without paying its memory cost.,-1,0,0,0,0,0,0,0,0,2,2,6,5,0,0,5,9,0.0,0.0,0.0,1.042530505864234,1.6576016576016577,0.10246856078248719,0.031323414252153486,0.0,0.0,0.0,0.027666343892654585,0.9932920536635708,1.2135355892648776,0.38589408691522203,0.20723002532811421,0.20063907260161998,0.045907660020986354,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
BT6-089,878,25,3,4,0,0,0,5,-1.0,0,"[Start of Your Turn] If you have fewer security cards than your opponent, gain 2 memory.[Your Turn] When one of your yellow Digimon attacks, you may suspend this Tamer to have 1 of your opponent's Digimon get -1000 DP for the turn.",[Security] Play this card without paying its memory cost.,-1,0,0,0,0,0,0,0,0,2,2,6,5,0,0,5,9,0.0,0.0,0.0,0.047387750266556096,0.11655011655011654,1.1644154634373545,1.4095536413469067,0.922266139657444,0.0,0.0,0.0,0.1612487100103199,0.28004667444574094,1.110187603894562,0.8058945429426664,1.1220925912164674,0.5443336831059811,0.4550447199121293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BT6-090,463,1,3,4,0,0,0,5,-1.0,0,"[Start of Your Turn] If your opponent has 2 or more Digimon in play, gain 2 memory.[Opponent's Turn] When one of your black Digimon is deleted, you may suspend this Tamer to trigger <Draw 1> (Draw 1 card from your deck).",[Security] Play this card without paying its memory cost.,-1,0,0,0,0,0,0,0,0,2,2,6,5,0,0,5,9,0.0,0.0,0.0,0.8885203174979268,0.9194509194509195,0.0,0.0,0.0,0.0,0.0,0.0,0.5740454076367388,0.7467911318553092,0.19591545951080502,0.0690766751093714,0.08917292115627555,0.039349422875131164,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
BT6-091,881,14,3,4,0,0,0,5,-1.0,0,"[Start of Your Turn] If your opponent doesn't have a level 4 or lower Digimon in play, gain 2 memory.[Your Turn] When one of your purple Digimon attacks, you may suspend this Tamer to trigger <Draw 1> (Draw 1 card from your deck). Then, trash 1 card in your hand.",[Security] Play this card without paying its memory cost.,-1,0,0,0,0,0,0,0,0,2,2,6,5,0,0,5,9,0.0,0.0,0.0,0.011846937566639024,0.03885003885003885,0.027945971122496506,0.06264682850430697,0.0,0.0,0.0,0.0,0.10319917440660474,0.0,0.04749465685110425,0.0,0.022293230289068888,0.045907660020986354,0.01569119723834929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
